pid,size,color,brand,rrp,mainCategory,category,subCategory,stock,releaseDate,zae,newSize,age
20244,164,schwarz,PUMA,15.87,1,7,8,1,2017-10-01,1,,13-15
20244,176,schwarz,PUMA,15.87,1,7,8,2,2017-10-01,1,,15-16
15828,1 ( 34-36 ),weiss,adidas,16.44,1,7,13,1,2017-11-14,1,,5-6
17957,1 ( 34-36 ),schwarz,adidas,16.44,1,7,13,1,2017-11-14,1,,5-6
14735,140,schwarz,adidas,16.44,1,7,8,2,2017-10-01,1,,9-10
11480,140,schwarz,PUMA,16.44,1,7,8,3,2017-10-01,1,,10-12
12402,140,blau,PUMA,16.44,1,7,8,1,2017-10-01,1,,10-12
22221,10/12 (140-152),weiss,Hummel,16.44,1,7,8,1,2017-10-01,1,,10-12
17722,140,weiss,adidas,16.44,1,7,21,3,2017-10-01,1,,10-12
18178,140,grau,adidas,16.44,1,7,21,1,2017-10-01,1,,10-12
21995,140,schwarz,adidas,16.44,1,7,21,1,2017-10-01,1,,10-12
14735,152,schwarz,adidas,16.44,1,7,8,3,2017-10-01,1,,11-12
18048,152,weiss,adidas,16.44,1,7,8,1,2017-10-01,1,,11-12
18722,152,blau,adidas,16.44,1,7,8,1,2017-10-01,1,,11-12
20472,152,orange,adidas,16.44,1,7,8,1,2017-10-01,1,,11-12
11480,152,schwarz,PUMA,16.44,1,7,8,7,2017-10-01,1,,12-13
17722,152,weiss,adidas,16.44,1,7,21,1,2017-10-01,1,,12-13
18178,152,grau,adidas,16.44,1,7,21,2,2017-10-01,1,,12-13
18709,152,blau,adidas,16.44,1,7,21,2,2017-10-01,1,,12-13
18861,152,orange,adidas,16.44,1,7,21,1,2017-10-01,1,,12-13
19256,152,gelb,adidas,16.44,1,7,21,1,2017-10-01,1,,12-13
21995,152,schwarz,adidas,16.44,1,7,21,1,2017-10-01,1,,12-13
16277,152,weiss,Jako,16.44,1,7,21,8,2017-10-01,1,,12-13
10653,12 (41-45),schwarz,Hummel,16.44,1,7,11,1,2017-10-01,1,,12-14
14735,164,schwarz,adidas,16.44,1,7,8,5,2017-10-01,1,,13-14
18722,164,blau,adidas,16.44,1,7,8,1,2017-10-01,1,,13-14
21837,164,gelb,adidas,16.44,1,7,8,1,2017-10-01,1,,13-14
22452,164,rot,adidas,16.44,1,7,8,1,2017-10-01,1,,13-14
11480,164,schwarz,PUMA,16.44,1,7,8,3,2017-10-01,1,,13-15
12402,164,blau,PUMA,16.44,1,7,8,1,2017-10-01,1,,13-15
15648,164,weiss,PUMA,16.44,1,7,8,1,2017-10-01,1,,13-15
14394,164,blau,adidas,16.44,1,7,21,1,2017-10-01,1,,13-15
17018,164,rot,adidas,16.44,1,7,21,3,2017-10-01,1,,13-15
17722,164,weiss,adidas,16.44,1,7,21,3,2017-10-01,1,,13-15
18861,164,orange,adidas,16.44,1,7,21,1,2017-10-01,1,,13-15
21995,164,schwarz,adidas,16.44,1,7,21,3,2017-10-01,1,,13-15
16277,164,weiss,Jako,16.44,1,7,21,1,2017-10-01,1,,13-15
21634,14/16 (164-176),schwarz,Hummel,16.44,1,7,8,1,2017-10-01,1,,14-16
11480,176,schwarz,PUMA,16.44,1,7,8,4,2017-10-01,1,,15-16
12402,176,blau,PUMA,16.44,1,7,8,1,2017-10-01,1,,15-16
14735,116,schwarz,adidas,16.44,1,7,8,1,2017-10-01,1,,5-6
18048,116,weiss,adidas,16.44,1,7,8,1,2017-10-01,1,,5-6
18722,116,blau,adidas,16.44,1,7,8,2,2017-10-01,1,,5-6
14394,116,blau,adidas,16.44,1,7,21,1,2017-10-01,1,,5-6
18178,116,grau,adidas,16.44,1,7,21,1,2017-10-01,1,,5-6
21634,6/8 (116-128),schwarz,Hummel,16.44,1,7,8,1,2017-10-01,1,,6-8
14735,128,schwarz,adidas,16.44,1,7,8,3,2017-10-01,1,,7-8
18722,128,blau,adidas,16.44,1,7,8,1,2017-10-01,1,,7-8
11480,128,schwarz,PUMA,16.44,1,7,8,1,2017-10-01,1,,8-10
15648,128,weiss,PUMA,16.44,1,7,8,1,2017-10-01,1,,8-10
18178,128,grau,adidas,16.44,1,7,21,1,2017-10-01,1,,8-10
21995,128,schwarz,adidas,16.44,1,7,21,1,2017-10-01,1,,8-10
11067,140,weiss,adidas,18.98,1,7,8,2,2017-10-01,1,,9-10
12717,140,schwarz,adidas,18.98,1,7,8,1,2017-10-01,1,,9-10
14101,140,blau,adidas,18.98,1,7,8,1,2017-10-01,1,,9-10
10405,140,rot,adidas,18.98,1,7,21,2,2017-10-01,1,,10-12
10558,140,weiss,adidas,18.98,1,7,21,3,2017-10-01,1,,10-12
11100,140,blau,adidas,18.98,1,7,21,1,2017-10-01,1,,10-12
13500,140,schwarz,adidas,18.98,1,7,21,2,2017-10-01,1,,10-12
13657,140,gruen,adidas,18.98,1,7,21,2,2017-10-01,1,,10-12
14517,140,gelb,adidas,18.98,1,7,21,1,2017-10-01,1,,10-12
14789,140,pink,adidas,18.98,1,7,21,2,2017-10-01,1,,10-12
15076,140,grau,adidas,18.98,1,7,21,1,2017-10-01,1,,10-12
19959,140,orange,adidas,18.98,1,7,21,1,2017-10-01,1,,10-12
22063,140,blau,adidas,18.98,1,7,21,1,2017-10-01,1,,10-12
22151,140,gruen,adidas,18.98,1,7,21,2,2017-10-01,1,,10-12
14286,140,blau,PUMA,18.98,1,7,21,1,2017-10-01,1,,10-12
11067,152,weiss,adidas,18.98,1,7,8,4,2017-10-01,1,,11-12
12717,152,schwarz,adidas,18.98,1,7,8,1,2017-10-01,1,,11-12
10405,152,rot,adidas,18.98,1,7,21,6,2017-10-01,1,,12-13
10558,152,weiss,adidas,18.98,1,7,21,2,2017-10-01,1,,12-13
11100,152,blau,adidas,18.98,1,7,21,3,2017-10-01,1,,12-13
13500,152,schwarz,adidas,18.98,1,7,21,1,2017-10-01,1,,12-13
14517,152,gelb,adidas,18.98,1,7,21,7,2017-10-01,1,,12-13
14789,152,pink,adidas,18.98,1,7,21,1,2017-10-01,1,,12-13
15076,152,grau,adidas,18.98,1,7,21,1,2017-10-01,1,,12-13
22063,152,blau,adidas,18.98,1,7,21,1,2017-10-01,1,,12-13
22151,152,gruen,adidas,18.98,1,7,21,1,2017-10-01,1,,12-13
21550,152,weiss,Jako,18.98,1,7,21,1,2017-10-01,1,,12-13
15289,5,schwarz,Jako,18.98,1,7,8,3,2017-10-01,1,,13-14
11067,164,weiss,adidas,18.98,1,7,8,5,2017-10-01,1,,13-14
12717,164,schwarz,adidas,18.98,1,7,8,10,2017-10-01,1,,13-14
14101,164,blau,adidas,18.98,1,7,8,5,2017-10-01,1,,13-14
18988,164,rot,adidas,18.98,1,7,8,1,2017-10-01,1,,13-14
10405,164,rot,adidas,18.98,1,7,21,7,2017-10-01,1,,13-15
10558,164,weiss,adidas,18.98,1,7,21,3,2017-10-01,1,,13-15
11100,164,blau,adidas,18.98,1,7,21,2,2017-10-01,1,,13-15
13191,164,weiss,adidas,18.98,1,7,21,1,2017-10-01,1,,13-15
13500,164,schwarz,adidas,18.98,1,7,21,1,2017-10-01,1,,13-15
13657,164,gruen,adidas,18.98,1,7,21,2,2017-10-01,1,,13-15
14517,164,gelb,adidas,18.98,1,7,21,19,2017-10-01,1,,13-15
14789,164,pink,adidas,18.98,1,7,21,1,2017-10-01,1,,13-15
16131,164,weiss,adidas,18.98,1,7,21,2,2017-10-01,1,,13-15
17282,164,rot,adidas,18.98,1,7,21,2,2017-10-01,1,,13-15
18386,164,blau,adidas,18.98,1,7,21,6,2017-10-24,1,,13-15
19959,164,orange,adidas,18.98,1,7,21,1,2017-10-01,1,,13-15
22063,164,blau,adidas,18.98,1,7,21,1,2017-10-01,1,,13-15
22151,164,gruen,adidas,18.98,1,7,21,1,2017-10-01,1,,13-15
12383,176,blau,PUMA,18.98,1,7,21,1,2017-10-01,1,,15-16
14286,176,blau,PUMA,18.98,1,7,21,1,2017-10-01,1,,15-16
12717,116,schwarz,adidas,18.98,1,7,8,1,2017-10-01,1,,5-6
10405,116,rot,adidas,18.98,1,7,21,1,2017-10-01,1,,5-6
22063,116,blau,adidas,18.98,1,7,21,1,2017-10-01,1,,5-6
22151,116,gruen,adidas,18.98,1,7,21,1,2017-10-01,1,,5-6
11067,128,weiss,adidas,18.98,1,7,8,1,2017-10-01,1,,7-8
12717,128,schwarz,adidas,18.98,1,7,8,1,2017-10-01,1,,7-8
18988,128,rot,adidas,18.98,1,7,8,3,2017-10-01,1,,7-8
10405,128,rot,adidas,18.98,1,7,21,1,2017-10-01,1,,8-10
13191,128,weiss,adidas,18.98,1,7,21,1,2017-10-01,1,,8-10
13980,128,gelb,adidas,18.98,1,7,21,1,2017-10-01,1,,8-10
14789,128,pink,adidas,18.98,1,7,21,2,2017-10-01,1,,8-10
16131,128,weiss,adidas,18.98,1,7,21,1,2017-10-01,1,,8-10
22063,128,blau,adidas,18.98,1,7,21,1,2017-10-01,1,,8-10
16454,128,rot,PUMA,18.98,1,7,21,1,2017-10-01,1,,8-10
22026,128,weiss,PUMA,18.98,1,7,21,1,2017-10-01,1,,8-10
13841,1 ( 140 ),schwarz,Erima,18.98,1,7,8,1,2017-10-01,1,,9-10
10164,M ( 140-152 ),blau,Nike,20.25,1,7,8,2,2017-10-01,1,,10-12
12775,M ( 140-152 ),rot,Nike,20.25,1,7,8,1,2017-10-01,1,,10-12
13582,M ( 140-152 ),blau,Nike,20.25,1,7,8,2,2017-10-01,1,,10-12
16594,M ( 140-152 ),gruen,Nike,20.25,1,7,8,1,2017-10-01,1,,10-12
17811,M ( 140-152 ),rot,Nike,20.25,1,7,8,2,2017-10-01,1,,10-12
18461,M ( 140-152 ),gelb,Nike,20.25,1,7,8,1,2017-11-22,1,,10-12
19506,M ( 140-152 ),schwarz,Nike,20.25,1,7,8,6,2017-10-01,1,,10-12
20556,M ( 140-152 ),orange,Nike,20.25,1,7,8,1,2017-10-01,1,,10-12
22625,M ( 140-152 ),weiss,Nike,20.25,1,7,8,2,2017-10-01,1,,10-12
16654,140,rot,Jako,20.25,1,7,21,1,2017-10-01,1,,10-12
10164,L ( 152-158 ),blau,Nike,20.25,1,7,8,1,2017-10-01,1,,12-13
13582,L ( 152-158 ),blau,Nike,20.25,1,7,8,2,2017-10-01,1,,12-13
17811,L ( 152-158 ),rot,Nike,20.25,1,7,8,2,2017-10-01,1,,12-13
19506,L ( 152-158 ),schwarz,Nike,20.25,1,7,8,19,2017-10-01,1,,12-13
19943,L ( 152-158 ),grau,Nike,20.25,1,7,8,1,2017-11-22,1,,12-13
20556,L ( 152-158 ),orange,Nike,20.25,1,7,8,1,2017-10-01,1,,12-13
21823,L ( 152-158 ),gelb,Nike,20.25,1,7,8,1,2017-10-01,1,,12-13
22625,L ( 152-158 ),weiss,Nike,20.25,1,7,8,2,2017-10-01,1,,12-13
10164,XL ( 158-170 ),blau,Nike,20.25,1,7,8,2,2017-10-01,1,,13-15
13582,XL ( 158-170 ),blau,Nike,20.25,1,7,8,1,2017-10-01,1,,13-15
16594,XL ( 158-170 ),gruen,Nike,20.25,1,7,8,1,2017-10-01,1,,13-15
17811,XL ( 158-170 ),rot,Nike,20.25,1,7,8,1,2017-10-01,1,,13-15
19506,XL ( 158-170 ),schwarz,Nike,20.25,1,7,8,25,2017-10-01,1,,13-15
19943,XL ( 158-170 ),grau,Nike,20.25,1,7,8,1,2017-11-22,1,,13-15
21823,XL ( 158-170 ),gelb,Nike,20.25,1,7,8,2,2017-10-01,1,,13-15
22625,XL ( 158-170 ),weiss,Nike,20.25,1,7,8,2,2017-10-01,1,,13-15
13054,164,schwarz,Jako,20.25,1,7,21,1,2017-10-01,1,,13-15
10164,XS ( 116-128 ),blau,Nike,20.25,1,7,8,1,2017-10-01,1,,6-8
11998,XS ( 116-128 ),schwarz,Nike,20.25,1,7,8,1,2017-10-01,1,,6-8
19506,XS ( 116-128 ),schwarz,Nike,20.25,1,7,8,3,2017-10-01,1,,6-8
10164,S ( 128-140 ),blau,Nike,20.25,1,7,8,4,2017-10-01,1,,8-10
15925,S ( 128-140 ),blau,Nike,20.25,1,7,8,1,2017-10-01,1,,8-10
19506,S ( 128-140 ),schwarz,Nike,20.25,1,7,8,11,2017-10-01,1,,8-10
21823,S ( 128-140 ),gelb,Nike,20.25,1,7,8,1,2017-10-01,1,,8-10
22625,S ( 128-140 ),weiss,Nike,20.25,1,7,8,1,2017-10-01,1,,8-10
16103,140,weiss,adidas,21.52,1,7,8,1,2017-10-01,1,,9-10
16942,140,schwarz,adidas,21.52,1,7,8,1,2017-10-01,1,,9-10
14812,152,blau,adidas,21.52,1,7,8,1,2017-10-01,1,,11-12
16103,152,weiss,adidas,21.52,1,7,8,2,2017-10-01,1,,11-12
16942,152,schwarz,adidas,21.52,1,7,8,5,2017-10-01,1,,11-12
20268,152,rot,adidas,21.52,1,7,8,1,2017-10-01,1,,11-12
21214,152,blau,adidas,21.52,1,7,8,4,2017-10-01,1,,11-12
14380,5,schwarz,Jako,21.52,1,7,8,7,2017-10-01,1,,13-14
14812,164,blau,adidas,21.52,1,7,8,1,2017-10-01,1,,13-14
16103,164,weiss,adidas,21.52,1,7,8,1,2017-10-01,1,,13-14
16942,164,schwarz,adidas,21.52,1,7,8,4,2017-10-01,1,,13-14
17996,164,gruen,adidas,21.52,1,7,8,1,2017-10-01,1,,13-14
21125,164,schwarz,Jako,21.52,1,7,8,1,2017-10-01,1,,13-14
16942,116,schwarz,adidas,21.52,1,7,8,1,2017-10-01,1,,5-6
16103,128,weiss,adidas,21.52,1,7,8,3,2017-10-01,1,,7-8
16942,128,schwarz,adidas,21.52,1,7,8,1,2017-10-01,1,,7-8
10057,176,rot,PUMA,22.22,1,7,25,1,2017-10-01,1,,15-16
16856,140,weiss,PUMA,22.79,1,7,8,1,2017-10-01,1,,10-12
22533,140,weiss,PUMA,22.79,1,7,8,2,2017-10-01,1,,10-12
12015,M ( 140-152 ),weiss,Nike,22.79,1,7,8,1,2017-10-01,1,,10-12
13798,M ( 140-152 ),weiss,Nike,22.79,1,7,8,1,2017-10-01,1,,10-12
20222,M ( 140-152 ),schwarz,Nike,22.79,1,7,8,1,2017-10-01,1,,10-12
17016,140,gruen,Jako,22.79,15,16,,1,2017-10-01,1,,10-12
16791,152,weiss,adidas,22.79,1,7,8,1,2017-10-01,1,,11-12
22688,152,schwarz,adidas,22.79,1,7,8,1,2017-10-01,1,,11-12
10682,L ( 152-158 ),gruen,Nike,22.79,1,7,8,2,2017-10-01,1,,12-13
12015,L ( 152-158 ),weiss,Nike,22.79,1,7,8,2,2017-10-01,1,,12-13
13595,L ( 152-158 ),rot,Nike,22.79,1,7,8,1,2017-10-01,1,,12-13
13798,L ( 152-158 ),weiss,Nike,22.79,1,7,8,2,2017-10-01,1,,12-13
16378,L ( 152-158 ),blau,Nike,22.79,1,7,8,1,2017-10-01,1,,12-13
18934,L ( 152-158 ),blau,Nike,22.79,1,7,8,1,2017-10-01,1,,12-13
20222,L ( 152-158 ),schwarz,Nike,22.79,1,7,8,1,2017-10-01,1,,12-13
22629,L ( 152-158 ),schwarz,Nike,22.79,1,7,8,1,2017-10-01,1,,12-13
22777,L ( 152-158 ),rot,Nike,22.79,1,7,8,1,2017-10-01,1,,12-13
11041,152,gruen,adidas,22.79,1,7,21,1,2017-10-01,1,,12-13
13906,152,weiss,adidas,22.79,1,7,21,1,2017-10-01,1,,12-13
14544,152,weiss,adidas,22.79,1,7,21,1,2017-10-01,1,,12-13
21583,152,weiss,Jako,22.79,1,7,21,1,2017-10-01,1,,12-13
18620,152,rot,PUMA,22.79,1,7,25,3,2017-10-01,1,,12-13
16765,152,rot,Jako,22.79,15,16,,1,2017-10-01,1,,12-13
16979,152,schwarz,Jako,22.79,15,16,,1,2017-10-01,1,,12-13
17016,152,gruen,Jako,22.79,15,16,,1,2017-10-01,1,,12-13
18567,152,weiss,Jako,22.79,15,16,,1,2017-10-01,1,,12-13
21831,152,blau,Jako,22.79,15,16,,1,2017-10-01,1,,12-13
11180,164,weiss,adidas,22.79,1,7,8,1,2017-10-01,1,,13-14
13475,164,weiss,adidas,22.79,1,7,8,1,2017-10-01,1,,13-14
22688,164,schwarz,adidas,22.79,1,7,8,3,2017-10-01,1,,13-14
12015,XL ( 158-170 ),weiss,Nike,22.79,1,7,8,1,2017-10-01,1,,13-15
13595,XL ( 158-170 ),rot,Nike,22.79,1,7,8,1,2017-10-01,1,,13-15
13798,XL ( 158-170 ),weiss,Nike,22.79,1,7,8,2,2017-10-01,1,,13-15
16378,XL ( 158-170 ),blau,Nike,22.79,1,7,8,2,2017-10-01,1,,13-15
20222,XL ( 158-170 ),schwarz,Nike,22.79,1,7,8,13,2017-10-01,1,,13-15
22629,XL ( 158-170 ),schwarz,Nike,22.79,1,7,8,1,2017-10-01,1,,13-15
22777,XL ( 158-170 ),rot,Nike,22.79,1,7,8,2,2017-10-01,1,,13-15
14544,164,weiss,adidas,22.79,1,7,21,2,2017-10-01,1,,13-15
21583,164,weiss,Jako,22.79,1,7,21,1,2017-10-01,1,,13-15
18454,164,schwarz,adidas,22.79,1,7,25,1,2017-10-24,1,,13-15
16765,164,rot,Jako,22.79,15,16,,2,2017-10-01,1,,13-15
16979,164,schwarz,Jako,22.79,15,16,,2,2017-10-01,1,,13-15
18567,164,weiss,Jako,22.79,15,16,,8,2017-10-01,1,,13-15
21831,164,blau,Jako,22.79,15,16,,1,2017-10-01,1,,13-15
12957,14/16 (164-176),blau,Hummel,22.79,1,7,21,1,2017-10-01,1,,14-16
13109,14/16 (164-176),pink,Hummel,22.79,1,7,21,1,2017-10-01,1,,14-16
22161,14/16 (164-176),blau,Hummel,22.79,1,7,21,1,2017-10-01,1,,14-16
13467,176,blau,PUMA,22.79,1,7,8,1,2017-10-01,1,,15-16
15700,176,schwarz,PUMA,22.79,1,7,8,1,2017-10-01,1,,15-16
21583,176,weiss,Jako,22.79,1,7,21,1,2017-10-01,1,,15-16
18934,XS ( 116-128 ),blau,Nike,22.79,1,7,8,1,2017-10-01,1,,6-8
20222,XS ( 116-128 ),schwarz,Nike,22.79,1,7,8,1,2017-10-01,1,,6-8
15982,6/8 (116-128),tuerkis,Hummel,22.79,1,7,21,1,2017-10-01,1,,6-8
12015,S ( 128-140 ),weiss,Nike,22.79,1,7,8,1,2017-10-01,1,,8-10
14341,S ( 128-140 ),gruen,Nike,22.79,1,7,8,1,2017-10-01,1,,8-10
11040,140,rot,adidas,25.33,1,7,8,3,2017-10-01,1,,9-10
15266,140,schwarz,adidas,25.33,1,7,8,1,2017-10-01,1,,9-10
10706,M ( 140-152 ),schwarz,Nike,25.33,1,7,8,16,2017-10-01,1,,10-12
11672,M ( 140-152 ),blau,Nike,25.33,1,7,8,5,2017-10-01,1,,10-12
12482,M ( 140-152 ),weiss,Nike,25.33,1,7,8,1,2017-10-01,1,,10-12
15669,M ( 140-152 ),schwarz,Nike,25.33,1,7,8,1,2017-10-01,1,,10-12
16894,140,schwarz,Jako,25.33,1,7,16,1,2017-10-01,1,,10-12
17463,140,schwarz,PUMA,25.33,1,7,16,3,2017-10-01,1,,10-12
10617,140,rot,adidas,25.33,1,7,21,1,2017-10-01,1,,10-12
10927,140,schwarz,adidas,25.33,1,7,21,3,2017-10-01,1,,10-12
13824,140,rot,adidas,25.33,1,7,21,1,2017-10-01,1,,10-12
16166,140,blau,adidas,25.33,1,7,21,1,2017-10-01,1,,10-12
17389,140,weiss,adidas,25.33,1,7,21,4,2017-10-01,1,,10-12
18667,140,schwarz,adidas,25.33,1,7,21,1,2017-10-01,1,,10-12
21353,140,weiss,adidas,25.33,1,7,21,1,2017-10-01,1,,10-12
22739,140,rot,adidas,25.33,1,7,21,1,2017-10-01,1,,10-12
19486,140,blau,PUMA,25.33,1,7,21,1,2017-10-01,1,,10-12
10665,140,blau,adidas,25.33,1,7,25,1,2017-10-01,1,,10-12
14689,140,blau,adidas,25.33,1,7,25,1,2017-10-01,1,,10-12
11071,140,schwarz,adidas,25.33,15,16,,2,2017-11-16,1,,10-12
11582,140,schwarz,adidas,25.33,15,16,,4,2017-10-01,1,,10-12
15029,140,blau,adidas,25.33,15,16,,2,2017-10-01,1,,10-12
17103,140,rot,adidas,25.33,15,16,,2,2017-10-01,1,,10-12
19353,140,weiss,adidas,25.33,15,16,,1,2017-11-16,1,,10-12
16056,140,blau,adidas,25.33,15,24,,1,2017-10-01,1,,10-12
16449,140,weiss,adidas,25.33,15,24,,2,2017-10-01,1,,10-12
20422,140,schwarz,adidas,25.33,15,24,,1,2017-10-01,1,,10-12
10706,L ( 152-158 ),schwarz,Nike,25.33,1,7,8,1,2017-10-01,1,,12-13
11672,L ( 152-158 ),blau,Nike,25.33,1,7,8,9,2017-10-01,1,,12-13
12482,L ( 152-158 ),weiss,Nike,25.33,1,7,8,1,2017-10-01,1,,12-13
15669,L ( 152-158 ),schwarz,Nike,25.33,1,7,8,3,2017-10-01,1,,12-13
15950,L ( 152-158 ),blau,Nike,25.33,1,7,8,1,2017-10-01,1,,12-13
16353,L ( 152-158 ),orange,Nike,25.33,1,7,8,1,2017-10-01,1,,12-13
16894,152,schwarz,Jako,25.33,1,7,16,6,2017-10-01,1,,12-13
17463,152,schwarz,PUMA,25.33,1,7,16,5,2017-10-01,1,,12-13
10168,152,lila,adidas,25.33,1,7,21,1,2017-10-01,1,,12-13
10617,152,rot,adidas,25.33,1,7,21,3,2017-10-01,1,,12-13
16161,152,gruen,adidas,25.33,1,7,21,1,2017-10-01,1,,12-13
16166,152,blau,adidas,25.33,1,7,21,1,2017-10-01,1,,12-13
17389,152,weiss,adidas,25.33,1,7,21,11,2017-10-01,1,,12-13
18667,152,schwarz,adidas,25.33,1,7,21,2,2017-10-01,1,,12-13
21353,152,weiss,adidas,25.33,1,7,21,5,2017-10-01,1,,12-13
22030,152,blau,adidas,25.33,1,7,21,2,2017-10-01,1,,12-13
22739,152,rot,adidas,25.33,1,7,21,1,2017-10-01,1,,12-13
14619,152,weiss,PUMA,25.33,1,7,21,1,2017-10-01,1,,12-13
19486,152,blau,PUMA,25.33,1,7,21,1,2017-10-01,1,,12-13
21710,152,blau,adidas,25.33,1,7,25,1,2017-10-01,1,,12-13
11071,152,schwarz,adidas,25.33,15,16,,1,2017-11-16,1,,12-13
11582,152,schwarz,adidas,25.33,15,16,,2,2017-10-01,1,,12-13
15029,152,blau,adidas,25.33,15,16,,3,2017-10-01,1,,12-13
17103,152,rot,adidas,25.33,15,16,,1,2017-10-01,1,,12-13
19353,152,weiss,adidas,25.33,15,16,,2,2017-11-16,1,,12-13
16056,152,blau,adidas,25.33,15,24,,1,2017-10-01,1,,12-13
16449,152,weiss,adidas,25.33,15,24,,2,2017-10-01,1,,12-13
20422,152,schwarz,adidas,25.33,15,24,,2,2017-10-01,1,,12-13
15266,164,schwarz,adidas,25.33,1,7,8,1,2017-10-01,1,,13-14
10706,XL ( 158-170 ),schwarz,Nike,25.33,1,7,8,14,2017-10-01,1,,13-15
11672,XL ( 158-170 ),blau,Nike,25.33,1,7,8,6,2017-10-01,1,,13-15
12482,XL ( 158-170 ),weiss,Nike,25.33,1,7,8,1,2017-10-01,1,,13-15
15669,XL ( 158-170 ),schwarz,Nike,25.33,1,7,8,1,2017-10-01,1,,13-15
15898,XL ( 158-170 ),blau,Nike,25.33,1,7,8,1,2017-10-01,1,,13-15
15950,XL ( 158-170 ),blau,Nike,25.33,1,7,8,1,2017-10-01,1,,13-15
16353,XL ( 158-170 ),orange,Nike,25.33,1,7,8,1,2017-10-01,1,,13-15
22559,XL ( 158-170 ),blau,Nike,25.33,1,7,8,1,2017-10-01,1,,13-15
16894,164,schwarz,Jako,25.33,1,7,16,10,2017-10-01,1,,13-15
15465,164,blau,PUMA,25.33,1,7,16,1,2017-10-01,1,,13-15
17463,164,schwarz,PUMA,25.33,1,7,16,3,2017-10-01,1,,13-15
10617,164,rot,adidas,25.33,1,7,21,4,2017-10-01,1,,13-15
10927,164,schwarz,adidas,25.33,1,7,21,1,2017-10-01,1,,13-15
12710,164,blau,adidas,25.33,1,7,21,1,2017-10-01,1,,13-15
16161,164,gruen,adidas,25.33,1,7,21,1,2017-10-01,1,,13-15
16166,164,blau,adidas,25.33,1,7,21,11,2017-10-01,1,,13-15
17389,164,weiss,adidas,25.33,1,7,21,6,2017-10-01,1,,13-15
17619,164,gruen,adidas,25.33,1,7,21,2,2017-10-01,1,,13-15
18667,164,schwarz,adidas,25.33,1,7,21,5,2017-10-01,1,,13-15
20302,164,blau,adidas,25.33,1,7,21,1,2017-10-01,1,,13-15
21353,164,weiss,adidas,25.33,1,7,21,2,2017-10-01,1,,13-15
22030,164,blau,adidas,25.33,1,7,21,3,2017-10-01,1,,13-15
22475,164,gruen,adidas,25.33,1,7,21,1,2017-10-01,1,,13-15
15749,164,blau,Jako,25.33,1,7,21,1,2017-10-01,1,,13-15
16631,164,gruen,PUMA,25.33,1,7,21,1,2017-10-01,1,,13-15
11071,164,schwarz,adidas,25.33,15,16,,2,2017-11-16,1,,13-15
11582,164,schwarz,adidas,25.33,15,16,,8,2017-10-01,1,,13-15
15029,164,blau,adidas,25.33,15,16,,6,2017-10-01,1,,13-15
17103,164,rot,adidas,25.33,15,16,,1,2017-10-01,1,,13-15
19353,164,weiss,adidas,25.33,15,16,,4,2017-11-16,1,,13-15
16056,164,blau,adidas,25.33,15,24,,1,2017-10-01,1,,13-15
16179,164,rot,adidas,25.33,15,24,,1,2017-10-01,1,,13-15
16449,164,weiss,adidas,25.33,15,24,,4,2017-10-01,1,,13-15
20422,164,schwarz,adidas,25.33,15,24,,6,2017-10-01,1,,13-15
15465,176,blau,PUMA,25.33,1,7,16,1,2017-10-01,1,,15-16
17463,176,schwarz,PUMA,25.33,1,7,16,13,2017-10-01,1,,15-16
11582,176,schwarz,adidas,25.33,15,16,,1,2017-10-01,1,,15-16
15029,176,blau,adidas,25.33,15,16,,1,2017-10-01,1,,15-16
17103,176,rot,adidas,25.33,15,16,,2,2017-10-01,1,,15-16
16056,176,blau,adidas,25.33,15,24,,1,2017-10-01,1,,15-16
16449,176,weiss,adidas,25.33,15,24,,1,2017-10-01,1,,15-16
20422,176,schwarz,adidas,25.33,15,24,,4,2017-10-01,1,,15-16
15266,116,schwarz,adidas,25.33,1,7,8,1,2017-10-01,1,,5-6
20302,116,blau,adidas,25.33,1,7,21,1,2017-10-01,1,,5-6
10706,XS ( 116-128 ),schwarz,Nike,25.33,1,7,8,1,2017-10-01,1,,6-8
11672,XS ( 116-128 ),blau,Nike,25.33,1,7,8,1,2017-10-01,1,,6-8
11690,XS ( 116-128 ),schwarz,Nike,25.33,1,7,8,1,2017-10-01,1,,6-8
16875,128,weiss,adidas,25.33,1,7,8,1,2017-10-01,1,,7-8
10706,S ( 128-140 ),schwarz,Nike,25.33,1,7,8,2,2017-10-01,1,,8-10
11672,S ( 128-140 ),blau,Nike,25.33,1,7,8,2,2017-10-01,1,,8-10
11690,S ( 128-140 ),schwarz,Nike,25.33,1,7,8,1,2017-10-01,1,,8-10
17052,S ( 128-140 ),rot,Nike,25.33,1,7,8,1,2017-10-01,1,,8-10
17463,128,schwarz,PUMA,25.33,1,7,16,2,2017-10-01,1,,8-10
10617,128,rot,adidas,25.33,1,7,21,2,2017-10-01,1,,8-10
16161,128,gruen,adidas,25.33,1,7,21,1,2017-10-01,1,,8-10
17619,128,gruen,adidas,25.33,1,7,21,1,2017-10-01,1,,8-10
18667,128,schwarz,adidas,25.33,1,7,21,1,2017-10-01,1,,8-10
20302,128,blau,adidas,25.33,1,7,21,2,2017-10-01,1,,8-10
21353,128,weiss,adidas,25.33,1,7,21,3,2017-10-01,1,,8-10
21710,128,blau,adidas,25.33,1,7,25,1,2017-10-01,1,,8-10
